stock_code,bias,prev_high,strategy_tag,data_date
3004,0.01356107174698506,112.5,bias|ma_conv,2026-01-30
5704,-0.14715244728796997,23.05,bias,2026-01-30
2364,-0.06944581645757188,63.5,bias|ma_conv,2026-01-30
6624,0.0,65.0,ma_conv,2026-01-30
8068,0.13581936366746472,26.1,ma_conv,2026-01-30
6803,-0.008195116493720794,300.0,bias|ma_conv,2026-01-30
8401,0.007601815186287815,29.15,bias|ma_conv,2026-01-30
1796,0.0,45.3,ma_conv,2026-01-30
4960,-0.014881318411019523,13.5,bias|ma_conv,2026-01-30
4129,-0.07612606130378469,110.5,bias|ma_conv,2026-01-30
5230,0.030297327813323425,18.9,ma_conv,2026-01-30
6517,0.08521523435481351,71.0,ma_conv,2026-01-30
9960,0.0,23.45,ma_conv,2026-01-30
3533,0.08442871587462077,1470.0,ma_conv,2026-01-30
6411,0.05602006688963213,84.6,ma_conv,2026-01-30
4768,0.2951506146156964,410.5,ma_conv,2026-01-30
1762,0.05175790976395183,26.5,ma_conv,2026-01-30
4915,-0.022805347460783814,80.3,bias|ma_conv,2026-01-30
3085,-0.07703024322284784,13.25,bias|ma_conv,2026-01-30
3062,0.055240552745051276,26.1,ma_conv,2026-01-30
1459,0.0005629045876724776,11.85,bias|ma_conv,2026-01-30
4924,-0.0220188733199885,11.4,bias|ma_conv,2026-01-30
